countyfp,key,value,quarter,year.quarter,Name,Dem_Desc,edr,planning.region,mif
141,avgemp,25997,3,2014.3,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,avgemp,25197,3,2013.3,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
141,avgemp,23139,3,2012.3,Sherburne,Entirely urban,EDR 7W- Central,Central,EC
143,avgemp,4314,3,2021.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,avgemp,4301,3,2020.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,avgemp,4499,3,2019.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,avgemp,4537,3,2018.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,avgemp,4597,3,2017.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,avgemp,4770,3,2016.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,avgemp,3889,3,2015.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,avgemp,3984,3,2014.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,avgemp,4157,3,2013.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
143,avgemp,4544,3,2012.3,Sibley,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
145,avgemp,82643,3,2021.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,avgemp,81241,3,2020.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,avgemp,88005,3,2019.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,avgemp,87285,3,2018.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,avgemp,86730,3,2017.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,avgemp,85616,3,2016.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,avgemp,84404,3,2015.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,avgemp,83258,3,2014.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,avgemp,81511,3,2013.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
145,avgemp,81474,3,2012.3,Stearns,Urban/town/rural mix,EDR 7W- Central,Central,EC
147,avgemp,20061,3,2021.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,avgemp,19490,3,2020.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,avgemp,21896,3,2019.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,avgemp,21100,3,2018.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,avgemp,20950,3,2017.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,avgemp,21605,3,2016.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,avgemp,21567,3,2015.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,avgemp,21638,3,2014.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,avgemp,21764,3,2013.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
147,avgemp,22288,3,2012.3,Steele,Town/rural mix,EDR 10 - Southeast,Southeast,SE
149,avgemp,5443,3,2021.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,avgemp,5361,3,2020.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,avgemp,5603,3,2019.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,avgemp,5665,3,2018.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,avgemp,5570,3,2017.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,avgemp,5493,3,2016.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,avgemp,5564,3,2015.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,avgemp,5436,3,2014.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,avgemp,5333,3,2013.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
149,avgemp,5227,3,2012.3,Stevens,Town/rural mix,EDR 4 - West Central,Northwest,WC
151,avgemp,3443,3,2021.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,avgemp,3296,3,2020.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,avgemp,3597,3,2019.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,avgemp,3715,3,2018.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,avgemp,3691,3,2017.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,avgemp,3608,3,2016.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,avgemp,3559,3,2015.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,avgemp,3505,3,2014.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,avgemp,3510,3,2013.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,avgemp,3606,3,2012.3,Swift,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
153,avgemp,6356,3,2021.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,avgemp,6352,3,2020.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,avgemp,6529,3,2019.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,avgemp,6472,3,2018.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,avgemp,6484,3,2017.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,avgemp,5930,3,2016.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,avgemp,5924,3,2015.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,avgemp,6037,3,2014.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,avgemp,5959,3,2013.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,avgemp,5962,3,2012.3,Todd,Town/rural mix,EDR 5 - North Central,Northwest,EC
155,avgemp,1091,3,2021.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,avgemp,1106,3,2020.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,avgemp,1161,3,2019.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,avgemp,1173,3,2018.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,avgemp,1170,3,2017.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,avgemp,1081,3,2016.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,avgemp,1074,3,2015.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,avgemp,1065,3,2014.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,avgemp,1074,3,2013.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
155,avgemp,1074,3,2012.3,Traverse,Entirely rural,EDR 4 - West Central,Northwest,WC
157,avgemp,6783,3,2021.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,avgemp,6652,3,2020.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,avgemp,6984,3,2019.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,avgemp,7015,3,2018.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,avgemp,6940,3,2017.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,avgemp,6957,3,2016.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,avgemp,7194,3,2015.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,avgemp,7143,3,2014.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,avgemp,7127,3,2013.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,avgemp,6970,3,2012.3,Wabasha,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
159,avgemp,5408,3,2021.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,avgemp,5204,3,2020.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,avgemp,5386,3,2019.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,avgemp,5514,3,2018.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,avgemp,5317,3,2017.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,avgemp,5739,3,2016.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,avgemp,5871,3,2015.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,avgemp,5758,3,2014.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,avgemp,5709,3,2013.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,avgemp,5612,3,2012.3,Wadena,Town/rural mix,EDR 5 - North Central,Northwest,EC
161,avgemp,5991,3,2021.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,avgemp,5944,3,2020.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,avgemp,6225,3,2019.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,avgemp,6162,3,2018.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,avgemp,6576,3,2017.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,avgemp,6683,3,2016.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,avgemp,6802,3,2015.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,avgemp,6878,3,2014.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,avgemp,7140,3,2013.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,avgemp,7389,3,2012.3,Waseca,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
163,avgemp,89474,3,2021.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,avgemp,84247,3,2020.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,avgemp,88917,3,2019.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,avgemp,87826,3,2018.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,avgemp,85570,3,2017.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,avgemp,82792,3,2016.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,avgemp,80200,3,2015.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,avgemp,77107,3,2014.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,avgemp,76774,3,2013.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,avgemp,73951,3,2012.3,Washington,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
165,avgemp,4372,3,2021.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avgemp,4249,3,2020.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avgemp,4291,3,2019.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avgemp,4376,3,2018.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avgemp,4283,3,2017.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avgemp,4274,3,2016.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avgemp,3869,3,2015.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avgemp,3911,3,2014.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avgemp,3950,3,2013.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avgemp,3922,3,2012.3,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
167,avgemp,1679,3,2021.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avgemp,1627,3,2020.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avgemp,1773,3,2019.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avgemp,1812,3,2018.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avgemp,1873,3,2017.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avgemp,2000,3,2016.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avgemp,1958,3,2015.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avgemp,1985,3,2014.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avgemp,2028,3,2013.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avgemp,2082,3,2012.3,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
169,avgemp,22940,3,2021.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avgemp,22540,3,2020.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avgemp,24416,3,2019.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avgemp,24452,3,2018.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avgemp,24538,3,2017.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avgemp,24708,3,2016.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avgemp,24660,3,2015.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avgemp,24623,3,2014.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avgemp,24501,3,2013.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avgemp,24765,3,2012.3,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
171,avgemp,45762,3,2021.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avgemp,43384,3,2020.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avgemp,45500,3,2019.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avgemp,44528,3,2018.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avgemp,43760,3,2017.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avgemp,42722,3,2016.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avgemp,41496,3,2015.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avgemp,39597,3,2014.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avgemp,38102,3,2013.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avgemp,37308,3,2012.3,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
173,avgemp,3668,3,2021.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avgemp,3770,3,2020.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avgemp,4023,3,2019.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avgemp,4013,3,2018.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avgemp,3935,3,2017.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avgemp,3968,3,2016.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avgemp,3977,3,2015.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avgemp,3994,3,2014.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avgemp,4154,3,2013.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avgemp,4219,3,2012.3,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
001,avgemp,4057,4,2020.4,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avgemp,4147,4,2019.4,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avgemp,4155,4,2018.4,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avgemp,4075,4,2017.4,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avgemp,3969,4,2016.4,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avgemp,3838,4,2015.4,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avgemp,3747,4,2014.4,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avgemp,3757,4,2013.4,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avgemp,3778,4,2012.4,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
003,avgemp,122378,4,2020.4,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avgemp,129559,4,2019.4,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avgemp,128053,4,2018.4,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avgemp,124330,4,2017.4,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avgemp,122370,4,2016.4,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avgemp,120237,4,2015.4,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avgemp,119076,4,2014.4,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avgemp,117555,4,2013.4,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avgemp,113520,4,2012.4,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
005,avgemp,13842,4,2020.4,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avgemp,14667,4,2019.4,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avgemp,14615,4,2018.4,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avgemp,14424,4,2017.4,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avgemp,14248,4,2016.4,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avgemp,14037,4,2015.4,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avgemp,13896,4,2014.4,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avgemp,13666,4,2013.4,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avgemp,13538,4,2012.4,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
007,avgemp,19425,4,2020.4,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avgemp,20419,4,2019.4,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avgemp,20315,4,2018.4,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avgemp,19705,4,2017.4,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avgemp,19600,4,2016.4,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avgemp,19316,4,2015.4,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avgemp,19157,4,2014.4,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avgemp,18545,4,2013.4,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avgemp,18343,4,2012.4,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
009,avgemp,17233,4,2020.4,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avgemp,17319,4,2019.4,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avgemp,17563,4,2018.4,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avgemp,17467,4,2017.4,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avgemp,17441,4,2016.4,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avgemp,17051,4,2015.4,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avgemp,17307,4,2014.4,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avgemp,17023,4,2013.4,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avgemp,16072,4,2012.4,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
011,avgemp,1661,4,2020.4,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avgemp,1713,4,2019.4,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avgemp,1682,4,2018.4,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avgemp,1745,4,2017.4,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avgemp,1803,4,2016.4,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avgemp,1722,4,2015.4,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avgemp,1746,4,2014.4,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avgemp,1696,4,2013.4,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avgemp,1900,4,2012.4,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
013,avgemp,37825,4,2020.4,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avgemp,41169,4,2019.4,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avgemp,41080,4,2018.4,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avgemp,41087,4,2017.4,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avgemp,40263,4,2016.4,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avgemp,39945,4,2015.4,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avgemp,38935,4,2014.4,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avgemp,39031,4,2013.4,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avgemp,38687,4,2012.4,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
015,avgemp,13099,4,2020.4,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avgemp,14142,4,2019.4,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avgemp,14126,4,2018.4,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avgemp,13896,4,2017.4,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avgemp,14035,4,2016.4,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avgemp,13897,4,2015.4,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avgemp,13741,4,2014.4,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avgemp,13522,4,2013.4,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avgemp,13642,4,2012.4,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
017,avgemp,12376,4,2020.4,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avgemp,13224,4,2019.4,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avgemp,13309,4,2018.4,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avgemp,13606,4,2017.4,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avgemp,13695,4,2016.4,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avgemp,13553,4,2015.4,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avgemp,13829,4,2014.4,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avgemp,13452,4,2013.4,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avgemp,13108,4,2012.4,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
019,avgemp,37546,4,2020.4,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avgemp,40868,4,2019.4,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avgemp,41274,4,2018.4,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avgemp,40047,4,2017.4,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avgemp,37765,4,2016.4,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avgemp,37822,4,2015.4,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avgemp,36687,4,2014.4,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avgemp,35095,4,2013.4,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avgemp,34274,4,2012.4,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
