periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,Emp,sEmp
Q,U,C,27161,A,00,A00,2,A00,A0,A0,E0,0,0,2012,3,3984,1
Q,U,C,27163,A,00,A00,0,A00,A0,A0,E0,0,0,2012,3,76470,1
Q,U,C,27163,A,00,A00,1,A00,A0,A0,E0,0,0,2012,3,36855,1
Q,U,C,27163,A,00,A00,2,A00,A0,A0,E0,0,0,2012,3,39615,1
Q,U,C,27165,A,00,A00,0,A00,A0,A0,E0,0,0,2012,3,4429,1
Q,U,C,27165,A,00,A00,1,A00,A0,A0,E0,0,0,2012,3,1974,1
Q,U,C,27165,A,00,A00,2,A00,A0,A0,E0,0,0,2012,3,2456,1
Q,U,C,27167,A,00,A00,0,A00,A0,A0,E0,0,0,2012,3,2302,1
Q,U,C,27167,A,00,A00,1,A00,A0,A0,E0,0,0,2012,3,1013,1
Q,U,C,27167,A,00,A00,2,A00,A0,A0,E0,0,0,2012,3,1289,1
Q,U,C,27169,A,00,A00,0,A00,A0,A0,E0,0,0,2012,3,26582,1
Q,U,C,27169,A,00,A00,1,A00,A0,A0,E0,0,0,2012,3,13418,1
Q,U,C,27169,A,00,A00,2,A00,A0,A0,E0,0,0,2012,3,13164,1
Q,U,C,27171,A,00,A00,0,A00,A0,A0,E0,0,0,2012,3,38480,1
Q,U,C,27171,A,00,A00,1,A00,A0,A0,E0,0,0,2012,3,19456,1
Q,U,C,27171,A,00,A00,2,A00,A0,A0,E0,0,0,2012,3,19024,1
Q,U,C,27173,A,00,A00,0,A00,A0,A0,E0,0,0,2012,3,4354,1
Q,U,C,27173,A,00,A00,1,A00,A0,A0,E0,0,0,2012,3,1993,1
Q,U,C,27173,A,00,A00,2,A00,A0,A0,E0,0,0,2012,3,2361,1
Q,U,C,27001,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,3806,1
Q,U,C,27001,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1703,1
Q,U,C,27001,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2103,1
Q,U,C,27003,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,117185,1
Q,U,C,27003,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,62187,1
Q,U,C,27003,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,54998,1
Q,U,C,27005,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,14841,1
Q,U,C,27005,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,6860,1
Q,U,C,27005,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,7981,1
Q,U,C,27007,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,18346,1
Q,U,C,27007,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,8199,1
Q,U,C,27007,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,10147,1
Q,U,C,27009,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,18291,1
Q,U,C,27009,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,9657,1
Q,U,C,27009,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,8634,1
Q,U,C,27011,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,1708,1
Q,U,C,27011,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,703,1
Q,U,C,27011,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1005,1
Q,U,C,27013,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,35888,1
Q,U,C,27013,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,17328,1
Q,U,C,27013,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,18560,1
Q,U,C,27015,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,14356,1
Q,U,C,27015,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,7047,1
Q,U,C,27015,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,7308,1
Q,U,C,27017,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,12975,1
Q,U,C,27017,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,6146,1
Q,U,C,27017,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,6828,1
Q,U,C,27019,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,33943,1
Q,U,C,27019,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,17695,1
Q,U,C,27019,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,16248,1
Q,U,C,27021,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,9965,1
Q,U,C,27021,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,4558,1
Q,U,C,27021,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,5407,1
Q,U,C,27023,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,5967,1
Q,U,C,27023,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2977,1
Q,U,C,27023,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2991,1
Q,U,C,27025,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,13897,1
Q,U,C,27025,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,6189,1
Q,U,C,27025,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,7708,1
Q,U,C,27027,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,18835,1
Q,U,C,27027,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,9086,1
Q,U,C,27027,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,9749,1
Q,U,C,27029,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,2690,1
Q,U,C,27029,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1273,1
Q,U,C,27029,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1417,1
Q,U,C,27031,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,2649,1
Q,U,C,27031,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1188,1
Q,U,C,27031,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1461,1
Q,U,C,27033,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,5540,1
Q,U,C,27033,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2804,1
Q,U,C,27033,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2736,1
Q,U,C,27035,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,28074,1
Q,U,C,27035,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,13074,1
Q,U,C,27035,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,15000,1
Q,U,C,27037,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,176671,1
Q,U,C,27037,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,92037,1
Q,U,C,27037,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,84634,1
Q,U,C,27039,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,5601,1
Q,U,C,27039,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3544,1
Q,U,C,27039,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2056,1
Q,U,C,27041,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,18132,1
Q,U,C,27041,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,8936,1
Q,U,C,27041,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,9196,1
Q,U,C,27043,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,5501,1
Q,U,C,27043,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2818,1
Q,U,C,27043,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2682,1
Q,U,C,27045,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,6463,1
Q,U,C,27045,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3144,1
Q,U,C,27045,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,3319,1
Q,U,C,27047,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,12691,1
Q,U,C,27047,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,6176,1
Q,U,C,27047,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,6515,1
Q,U,C,27049,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,20987,1
Q,U,C,27049,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,10518,1
Q,U,C,27049,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,10469,1
Q,U,C,27051,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,1865,1
Q,U,C,27051,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,909,1
Q,U,C,27051,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,956,1
Q,U,C,27053,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,860050,1
Q,U,C,27053,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,427452,1
Q,U,C,27053,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,432598,1
Q,U,C,27055,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,4910,1
Q,U,C,27055,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2479,1
Q,U,C,27055,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2431,1
Q,U,C,27057,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,6086,1
Q,U,C,27057,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2898,1
Q,U,C,27057,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,3188,1
Q,U,C,27059,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,10635,1
Q,U,C,27059,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,4488,1
Q,U,C,27059,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,6147,1
Q,U,C,27061,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,16515,1
Q,U,C,27061,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,8073,1
Q,U,C,27061,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,8442,1
Q,U,C,27063,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,5675,1
Q,U,C,27063,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2789,1
Q,U,C,27063,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2886,1
Q,U,C,27065,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,3822,1
Q,U,C,27065,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1537,1
Q,U,C,27065,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2284,1
Q,U,C,27067,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,23457,1
Q,U,C,27067,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,11142,1
Q,U,C,27067,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,12315,1
Q,U,C,27069,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,1595,1
Q,U,C,27069,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,712,1
Q,U,C,27069,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,883,1
Q,U,C,27071,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,5253,1
Q,U,C,27071,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2684,1
Q,U,C,27071,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2569,1
Q,U,C,27073,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,2374,1
Q,U,C,27073,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1185,1
Q,U,C,27073,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1189,1
Q,U,C,27075,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,4739,1
Q,U,C,27075,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2688,1
Q,U,C,27075,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2052,1
Q,U,C,27077,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,1436,1
Q,U,C,27077,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,627,1
Q,U,C,27077,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,809,1
Q,U,C,27079,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,8835,1
Q,U,C,27079,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,4749,1
Q,U,C,27079,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,4087,1
Q,U,C,27081,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,1878,1
Q,U,C,27081,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,863,1
Q,U,C,27081,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1015,1
Q,U,C,27083,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,14409,1
Q,U,C,27083,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,6898,1
Q,U,C,27083,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,7510,1
Q,U,C,27085,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,17170,1
Q,U,C,27085,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,8635,1
Q,U,C,27085,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,8535,1
Q,U,C,27087,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,2032,1
Q,U,C,27087,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,951,1
Q,U,C,27087,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1080,1
Q,U,C,27089,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,2350,1
Q,U,C,27089,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1251,1
Q,U,C,27089,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1098,1
Q,U,C,27091,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,8911,1
Q,U,C,27091,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,4290,1
Q,U,C,27091,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,4621,1
Q,U,C,27093,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,6900,1
Q,U,C,27093,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3516,1
Q,U,C,27093,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,3384,1
Q,U,C,27095,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,9571,1
Q,U,C,27095,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3975,1
Q,U,C,27095,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,5596,1
Q,U,C,27097,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,11285,1
Q,U,C,27097,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,5098,1
Q,U,C,27097,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,6187,1
Q,U,C,27099,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,16794,1
Q,U,C,27099,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,8209,1
Q,U,C,27099,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,8585,1
Q,U,C,27101,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,2708,1
Q,U,C,27101,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1227,1
Q,U,C,27101,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1481,1
Q,U,C,27103,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,14681,1
Q,U,C,27103,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,7285,1
Q,U,C,27103,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,7395,1
Q,U,C,27105,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,10269,1
Q,U,C,27105,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,5576,1
Q,U,C,27105,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,4693,1
Q,U,C,27107,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,1754,1
Q,U,C,27107,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,767,1
Q,U,C,27107,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,987,1
Q,U,C,27109,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,91153,1
Q,U,C,27109,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,41233,1
Q,U,C,27109,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,49920,1
Q,U,C,27111,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,23004,1
Q,U,C,27111,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,11006,1
Q,U,C,27111,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,11998,1
Q,U,C,27113,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,9368,1
Q,U,C,27113,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,4542,1
Q,U,C,27113,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,4825,1
Q,U,C,27115,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,7824,1
Q,U,C,27115,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3413,1
Q,U,C,27115,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,4410,1
Q,U,C,27117,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,4449,1
Q,U,C,27117,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2103,1
Q,U,C,27117,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2346,1
Q,U,C,27119,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,12625,1
Q,U,C,27119,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,6133,1
Q,U,C,27119,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,6493,1
Q,U,C,27121,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,4318,1
Q,U,C,27121,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2165,1
Q,U,C,27121,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2153,1
Q,U,C,27123,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,320991,1
Q,U,C,27123,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,159166,1
Q,U,C,27123,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,161825,1
Q,U,C,27125,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,1121,1
Q,U,C,27125,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,564,1
Q,U,C,27125,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,558,1
Q,U,C,27127,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,6372,1
Q,U,C,27127,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3066,1
Q,U,C,27127,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,3305,1
Q,U,C,27129,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,6150,1
Q,U,C,27129,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3359,1
Q,U,C,27129,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2791,1
Q,U,C,27131,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,23615,1
Q,U,C,27131,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,12139,1
Q,U,C,27131,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,11476,1
Q,U,C,27133,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,3427,1
Q,U,C,27133,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1498,1
Q,U,C,27133,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1929,1
Q,U,C,27135,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,8652,1
Q,U,C,27135,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,4728,1
Q,U,C,27135,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,3924,1
Q,U,C,27137,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,96395,1
Q,U,C,27137,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,46461,1
Q,U,C,27137,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,49933,1
Q,U,C,27139,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,41576,1
Q,U,C,27139,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,22557,1
Q,U,C,27139,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,19019,1
Q,U,C,27141,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,24492,1
Q,U,C,27141,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,12110,1
Q,U,C,27141,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,12382,1
Q,U,C,27143,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,4380,1
Q,U,C,27143,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2172,1
Q,U,C,27143,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2208,1
Q,U,C,27145,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,82705,1
Q,U,C,27145,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,40593,1
Q,U,C,27145,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,42112,1
Q,U,C,27147,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,23732,1
Q,U,C,27147,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,12273,1
Q,U,C,27147,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,11459,1
Q,U,C,27149,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,5522,1
Q,U,C,27149,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3084,1
Q,U,C,27149,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2438,1
Q,U,C,27151,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,3945,1
Q,U,C,27151,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2043,1
Q,U,C,27151,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1902,1
Q,U,C,27153,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,6463,1
Q,U,C,27153,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2965,1
Q,U,C,27153,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,3498,1
Q,U,C,27155,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,1107,1
Q,U,C,27155,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,532,1
Q,U,C,27155,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,575,1
Q,U,C,27157,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,6994,1
Q,U,C,27157,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3715,1
Q,U,C,27157,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,3279,1
Q,U,C,27159,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,5253,1
Q,U,C,27159,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2270,1
Q,U,C,27159,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2983,1
Q,U,C,27161,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,7700,1
Q,U,C,27161,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,3812,1
Q,U,C,27161,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,3888,1
Q,U,C,27163,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,75283,1
Q,U,C,27163,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,36020,1
Q,U,C,27163,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,39264,1
Q,U,C,27165,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,4573,1
Q,U,C,27165,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,2080,1
Q,U,C,27165,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2493,1
Q,U,C,27167,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,2207,1
Q,U,C,27167,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1024,1
Q,U,C,27167,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,1183,1
Q,U,C,27169,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,26598,1
Q,U,C,27169,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,13319,1
Q,U,C,27169,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,13278,1
Q,U,C,27171,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,38005,1
Q,U,C,27171,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,19227,1
Q,U,C,27171,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,18778,1
Q,U,C,27173,A,00,A00,0,A00,A0,A0,E0,0,0,2012,4,4329,1
Q,U,C,27173,A,00,A00,1,A00,A0,A0,E0,0,0,2012,4,1963,1
Q,U,C,27173,A,00,A00,2,A00,A0,A0,E0,0,0,2012,4,2366,1
Q,U,C,27001,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,3549,1
Q,U,C,27001,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,1549,1
Q,U,C,27001,A,00,A00,2,A00,A0,A0,E0,0,0,2013,1,1999,1
Q,U,C,27003,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,114365,1
Q,U,C,27003,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,59662,1
Q,U,C,27003,A,00,A00,2,A00,A0,A0,E0,0,0,2013,1,54703,1
Q,U,C,27005,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,13763,1
Q,U,C,27005,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,6182,1
Q,U,C,27005,A,00,A00,2,A00,A0,A0,E0,0,0,2013,1,7580,1
Q,U,C,27007,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,18031,1
Q,U,C,27007,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,7976,1
Q,U,C,27007,A,00,A00,2,A00,A0,A0,E0,0,0,2013,1,10055,1
Q,U,C,27009,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,17721,1
Q,U,C,27009,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,9090,1
Q,U,C,27009,A,00,A00,2,A00,A0,A0,E0,0,0,2013,1,8632,1
Q,U,C,27011,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,1648,1
Q,U,C,27011,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,620,1
Q,U,C,27011,A,00,A00,2,A00,A0,A0,E0,0,0,2013,1,1028,1
Q,U,C,27013,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,35668,1
Q,U,C,27013,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,16982,1
Q,U,C,27013,A,00,A00,2,A00,A0,A0,E0,0,0,2013,1,18686,1
Q,U,C,27015,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,13700,1
Q,U,C,27015,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,6576,1
Q,U,C,27015,A,00,A00,2,A00,A0,A0,E0,0,0,2013,1,7124,1
Q,U,C,27017,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,12751,1
Q,U,C,27017,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,5970,1
Q,U,C,27017,A,00,A00,2,A00,A0,A0,E0,0,0,2013,1,6781,1
Q,U,C,27019,A,00,A00,0,A00,A0,A0,E0,0,0,2013,1,33511,1
Q,U,C,27019,A,00,A00,1,A00,A0,A0,E0,0,0,2013,1,17251,1
